0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
01130300,Productos de rio y mar (incluye pescados y camarones frescos o congelados y pescado enlatado como sardinas y atún),119.94,1.4,5.0,7.1,0.01,0.03,0.05,,,,,,,,,,,,
01140100,Leche,114.77,0.48,3.47,3.68,0.01,0.04,0.04,,,,,,,,,,,,
01140200,Quesos Y Productos Afines,111.66,1.32,2.04,3.42,0.01,0.01,0.02,,,,,,,,,,,,
01140500,Huevos,131.86,-3.54,20.4,29.14,-0.03,0.14,0.19,,,,,,,,,,,,
01149900,Otros Derivados De La Leche,113.53,0.9,4.16,4.69,0.0,0.01,0.01,,,,,,,,,,,,
01150100,Aceites Comestibles,156.23,2.48,35.59,37.75,0.02,0.18,0.18,,,,,,,,,,,,
01150200,Mantequilla De Vaca,124.98,0.35,4.43,5.24,0.0,0.0,0.0,,,,,,,,,,,,
01150500,Margarinas y grasas animales y vegetales,116.05,1.11,7.81,8.27,0.0,0.0,0.0,,,,,,,,,,,,
01160200,Frutas Congeladas O En Pulpa,106.33,0.15,4.11,3.85,0.0,0.0,0.0,,,,,,,,,,,,
01160300,"Frutos Secos Y Nueces, Cáscaras De Frutas Y Semillas Comestibles",110.5,0.17,2.04,3.64,0.0,0.0,0.0,,,,,,,,,,,,
01160500,Naranjas,141.5,-2.97,20.68,17.61,0.0,0.01,0.01,,,,,,,,,,,,
01160600,Bananos,126.25,0.97,-1.52,-0.72,0.0,0.0,0.0,,,,,,,,,,,,
01160700,Tomate de árbol,132.53,2.19,27.1,21.43,0.0,0.02,0.02,,,,,,,,,,,,
01160800,Moras,119.05,9.89,19.59,12.4,0.01,0.01,0.01,,,,,,,,,,,,
01160900,Frutas frescas,153.29,6.04,21.16,23.53,0.06,0.18,0.2,,,,,,,,,,,,
01170200,Legumbres Secas,119.35,2.4,8.25,-0.14,0.01,0.02,0.0,,,,,,,,,,,,
01170300,Legumbres Y Hortalizas En Conserva Y Deshidratadas,111.18,1.59,5.09,5.85,0.0,0.0,0.0,,,,,,,,,,,,
01170400,Plátanos,100.07,8.71,-1.48,-6.65,0.02,0.0,-0.02,,,,,,,,,,,,
01170500,Papas,121.15,-1.78,53.66,18.03,-0.01,0.12,0.05,,,,,,,,,,,,
01170600,Yuca Para Consumo En El Hogar,85.33,5.42,8.32,0.86,0.0,0.01,0.0,,,,,,,,,,,,
01171100,"Productos Derivados De Los Tubérculos, Raíces Y Plátanos",108.14,0.11,2.08,1.75,0.0,0.0,0.0,,,,,,,,,,,,
01171200,"Arracacha, ñame y otros tubérculos",83.78,-2.7,-20.31,-33.31,0.0,-0.01,-0.01,,,,,,,,,,,,
01171300,Tomate,114.71,8.15,-3.23,8.65,0.01,-0.01,0.02,,,,,,,,,,,,
01171400,Cebolla,84.04,-4.86,-16.82,-28.22,-0.01,-0.03,-0.06,,,,,,,,,,,,
01171500,Zanahoria,163.6,1.95,31.19,15.43,0.0,0.02,0.01,,,,,,,,,,,,
01171600,Hortalizas y legumbres frescas ,157.39,-0.36,19.18,25.95,0.0,0.08,0.11,,,,,,,,,,,,
01180100,Azúcar Y Otros Endulzantes,124.65,0.3,13.47,12.21,0.0,0.04,0.03,,,,,,,,,,,,
01180200,Panela Cruda Para Consumo En El Hogar,132.03,0.55,9.79,18.01,0.0,0.02,0.03,,,,,,,,,,,,
01180300,"Jaleas, Mermeladas, Miel Y Similares",112.85,0.71,3.75,5.01,0.0,0.0,0.0,,,,,,,,,,,,
01180500,"Dulces, Confites, Caramelos, Bombones, Chocolatinas, Chicles, Masmelos, Cocadas Para Consumo En El Hogar",126.28,-0.16,5.29,6.5,0.0,0.0,0.0,,,,,,,,,,,,
01180600,"Helados, Conos, Paletas, Vasitos, Refrescos Congelados Y Tortas Heladas Para Consumo En El Hogar",110.81,1.05,3.72,4.74,0.0,0.0,0.0,,,,,,,,,,,,
01180700,"Gelatinas, Flanes Y Pudines En Polvo Para Preparar",104.4,0.26,2.23,2.62,0.0,0.0,0.0,,,,,,,,,,,,
01190100,"Salsas, Pastas Y Aderezos",108.13,0.33,0.94,1.49,0.0,0.0,0.0,,,,,,,,,,,,
01190200,Sal,124.26,2.48,7.83,7.23,0.0,0.0,0.0,,,,,,,,,,,,
01190500,"Sopas, Cremas, Caldos Y Consomés",114.28,2.2,6.03,6.52,0.0,0.0,0.0,,,,,,,,,,,,
01190600,"Frituras: papas fritas, chitos, maizitos, patacones, besitos, etc., para consumo en el hogar",114.86,1.23,4.1,5.23,0.0,0.0,0.01,,,,,,,,,,,,
01190800,Condimentos y hierbas culinarias,126.8,-1.64,8.31,13.39,0.0,0.01,0.01,,,,,,,,,,,,
01191100,Leche En Polvo Para Lactantes,107.41,0.29,1.16,2.04,0.0,0.0,0.0,,,,,,,,,,,,
01199900,"Otros Alimentos Precocidos Y Preparados: Ajiaco, Lenteja, Frijol, Lechona Enlatada Y Similares",112.22,1.15,3.36,4.4,0.0,0.0,0.0,,,,,,,,,,,,
01210100,Café Y Productos A Base De Café,107.95,1.03,4.58,4.38,0.0,0.01,0.01,,,,,,,,,,,,
01210200,Chocolate Y Productos A Base De Chocolate,113.14,-0.14,5.94,6.7,0.0,0.01,0.01,,,,,,,,,,,,
01210300,Té E Infusiones (Para Bebidas Calientes),115.09,-0.09,4.72,6.26,0.0,0.0,0.0,,,,,,,,,,,,
01220100,Agua Mineral (Con Y Sin Gas) Para Consumo En El Hogar,115.28,-0.04,2.45,2.91,0.0,0.0,0.0,,,,,,,,,,,,
01220600,"Refrescos Líquidos Empacados (Jugos, Té Fríos Y Bebidas Hidratantes)",111.37,0.41,3.41,4.47,0.0,0.0,0.01,,,,,,,,,,,,
01220700,Concentrados Para Preparar Refrescos,88.95,0.04,0.78,0.64,0.0,0.0,0.0,,,,,,,,,,,,
01221100,Gaseosas y maltas para consumo en el hogar,115.99,0.55,4.17,4.01,0.0,0.02,0.02,,,,,,,,,,,,
01221200,"Bebidas energizantes y a base de arroz, soya, coco y similares",109.87,0.59,3.61,3.96,0.0,0.0,0.0,,,,,,,,,,,,
02110100,Aguardiente,113.11,0.09,1.7,1.08,0.0,0.0,0.0,,,,,,,,,,,,
02110500,"Whisky, ron, brandy, vodka, ginebra, coñac, tequila, cremas de licor y aperitivos",114.83,0.24,4.37,4.93,0.0,0.02,0.02,,,,,,,,,,,,
02120100,"Vino, Champaña, Jerez Y Aperitivos A Base De Vino Para Consumo En El Hogar",116.37,0.84,0.49,2.16,0.0,0.0,0.0,,,,,,,,,,,,
02130100,Cerveza Y Refajo,106.09,0.12,1.33,1.68,0.0,0.01,0.02,,,,,,,,,,,,
02210100,"Cigarrillos, tabaco y derivados",131.17,0.54,6.78,7.34,0.0,0.01,0.01,,,,,,,,,,,,
03120100,Prendas De Vestir Para Hombre,97.23,0.05,0.12,0.51,0.0,0.0,0.0,,,,,,,,,,,,
03120200,Prendas De Vestir Para Mujer,91.56,-0.28,-1.92,-1.48,0.0,-0.02,-0.01,,,,,,,,,,,,
03120500,Prendas De Vestir Para Bebés,104.42,0.25,6.36,2.96,0.0,0.0,0.0,,,,,,,,,,,,
03120600,Uniformes,107.91,0.0,0.37,0.72,0.0,0.0,0.0,,,,,,,,,,,,
03120700,Prendas de vestir para niña y niño,102.97,0.25,5.44,3.38,0.0,0.02,0.01,,,,,,,,,,,,
03131000,"Otros artículos y accesorios de vestir para hombre y mujer, incluyendo artículos de vestir para adulto y bebé y materiales",108.56,0.44,6.3,6.41,0.0,0.0,0.0,,,,,,,,,,,,
03140200,Lavado Y Planchado De Ropa,107.53,0.58,1.7,1.57,0.0,0.0,0.0,,,,,,,,,,,,
03210100,Calzado Para Hombre,100.25,0.39,4.52,2.31,0.0,0.02,0.01,,,,,,,,,,,,
03210200,Calzado Para Mujer,102.22,0.27,7.25,3.5,0.0,0.02,0.01,,,,,,,,,,,,
03210700,Calzado para niño y niña,102.98,0.23,7.81,4.19,0.0,0.01,0.01,,,,,,,,,,,,
04130100,Arriendo efectivo ,105.37,0.14,1.36,1.5,0.01,0.14,0.16,,,,,,,,,,,,
04230100,Arriendo imputado,105.61,0.16,1.46,1.62,0.02,0.21,0.23,,,,,,,,,,,,
04310100,Materiales Para La Conservación Y La Reparación De La Vivienda,112.18,1.27,6.3,7.16,0.0,0.01,0.01,,,,,,,,,,,,
04410100,Suministro De Agua,115.11,0.21,6.6,14.14,0.0,0.12,0.25,,,,,,,,,,,,
04420100,Recogida De Basuras,121.08,-4.11,4.89,6.59,-0.02,0.02,0.03,,,,,,,,,,,,
04430100,Alcantarillado,118.35,0.17,4.77,11.03,0.0,0.03,0.05,,,,,,,,,,,,
04440100,Servicios Relacionados Con La Copropiedad,113.07,0.38,2.94,3.44,0.0,0.04,0.04,,,,,,,,,,,,
04510100,Electricidad,114.25,0.57,5.1,8.95,0.02,0.15,0.26,,,,,,,,,,,,
04520300,Gas,116.51,1.48,5.78,10.12,0.02,0.06,0.1,,,,,,,,,,,,
05110100,Muebles,109.5,0.44,4.93,6.63,0.0,0.03,0.04,,,,,,,,,,,,
05110200,Equipo De Iluminación,106.82,0.96,3.24,4.07,0.0,0.0,0.0,,,,,,,,,,,,
05119900,Otros Artículos De Decoración,107.63,0.27,1.32,1.66,0.0,0.0,0.0,,,,,,,,,,,,
05210200,Ropa confeccionada para cama,107.0,0.41,2.84,3.91,0.0,0.0,0.0,,,,,,,,,,,,
05210700,Ropa de tocador y productos textiles del hogar,110.16,0.59,3.88,5.32,0.0,0.0,0.0,,,,,,,,,,,,
05310100,"Neveras, Refrigeradores Y Congeladores",111.22,0.77,11.01,7.78,0.0,0.02,0.01,,,,,,,,,,,,
05310200,"Lavadoras, Secadoras Y Lava-Vajillas",106.14,0.5,10.82,4.67,0.0,0.01,0.01,,,,,,,,,,,,
05310300,"Estufas, Hornos Y Pipetas De Gas",115.56,0.35,14.59,9.29,0.0,0.01,0.0,,,,,,,,,,,,
05320100,Aparatos Eléctricos  Pequeños Para El Hogar,110.91,0.84,10.71,7.55,0.0,0.0,0.0,,,,,,,,,,,,
05410100,"Cristalería y vajilla Artículos, vajillas y utensilios de vidrio, cristal, porcelana y cerámica para el hogar",111.53,0.48,2.99,4.66,0.0,0.0,0.0,,,,,,,,,,,,
05410300,Utensilios de cocina y menaje no eléctricos,108.66,0.2,2.76,4.15,0.0,0.0,0.0,,,,,,,,,,,,
05520300,Accesorios Eléctricos Pequeños,105.67,0.08,2.14,3.4,0.0,0.0,0.0,,,,,,,,,,,,
05610100,Productos De Limpieza Y Mantenimiento,96.67,0.28,0.97,1.01,0.0,0.01,0.01,,,,,,,,,,,,
05610200,Elementos De Aseo,101.05,0.49,2.5,1.7,0.0,0.0,0.0,,,,,,,,,,,,
05610400,"Artículos De Ferretería: Puntillas, Clavos, Tornillos, Tuercas, Brocas, Brochas, Pinceles, Lijas Y Otros.",106.66,0.62,2.87,4.33,0.0,0.0,0.0,,,,,,,,,,,,
05610600,Productos desechables y no duraderos para el hogar,107.14,0.35,2.83,3.83,0.0,0.01,0.01,,,,,,,,,,,,
05620100,Servicio Doméstico,109.37,0.07,2.45,2.78,0.0,0.03,0.03,,,,,,,,,,,,
06110300,Productos farmacéuticos y dermatológicos,112.47,0.33,3.07,3.66,0.0,0.03,0.04,,,,,,,,,,,,
06120100,Elementos Implementos Médicos,95.74,-0.95,-12.09,-11.99,0.0,0.0,0.0,,,,,,,,,,,,
06130100,Artefactos Y Equipo Terapéutico Y Su Reparación,110.08,0.38,3.22,3.79,0.0,0.0,0.0,,,,,,,,,,,,
06210100,Consulta Médica General Con Médico Particular,111.96,0.17,2.81,3.79,0.0,0.0,0.0,,,,,,,,,,,,
06210500,"Consulta médica con médico especialista particular (incluye ortodoncia): pediatría, oftalmología, ginecología, siquiatría, traumatología, cardiología y otros especialistas",109.09,0.14,2.47,3.08,0.0,0.0,0.01,,,,,,,,,,,,
06220100,"Servicios Odontológicos Con Odontólogos Particulares: Consultas, Profilaxis, Exodoncias (Extracción), Amalgamas, Sellantes, Fluorización.",108.64,0.13,1.5,2.48,0.0,0.0,0.0,,,,,,,,,,,,
06230100,"Servicios Para Particulares En Centros De Rayos X: Radiografías (Incluyendo Las Dentales), Urografías, Mamografías, Electrocardiogramas Y Otras Imágenes Diagnósticas",106.92,-0.54,1.3,0.89,0.0,0.0,0.0,,,,,,,,,,,,
06230200,"Exámenes De Laboratorio Para Particulares: De Sangre, Bacteriológicos, Etc.",109.63,0.17,2.67,3.41,0.0,0.0,0.0,,,,,,,,,,,,
06230300,Servicios Médicos Auxiliares No Hospitalarios,108.24,-0.05,5.46,5.98,0.0,0.0,0.0,,,,,,,,,,,,
06310300,"Servicios médicos menores (pequeña cirugía, cirugía ambulatoria, urgencias, etc.)",103.68,0.47,3.64,4.3,0.0,0.0,0.0,,,,,,,,,,,,
07110100,Vehículo Particular Nuevo O Usado,111.03,0.67,2.67,4.58,0.02,0.07,0.12,,,,,,,,,,,,
07120100,Motos Y Bicicletas Con Motor Nuevas O Usadas,121.07,0.6,5.46,9.15,0.0,0.01,0.02,,,,,,,,,,,,
07130100,Compra De Bicicletas Nuevas O Usadas (Excepto Para Niños),120.9,1.24,10.17,13.98,0.0,0.0,0.01,,,,,,,,,,,,
07210100,"Llantas Y Neumáticos, Rines Para Vehículo",118.63,0.74,6.21,8.14,0.0,0.01,0.01,,,,,,,,,,,,
07210300,"Productos Para La Limpieza Y Conservación Del  Vehículo: Pintura, Limpiadores, Selladores, Shampoo, Ceras, Ambientadores, Eliminador De Olores, Pañitos Húmedos Para Vehículos, Etc.",112.59,0.18,2.65,2.89,0.0,0.0,0.0,,,,,,,,,,,,
07210600,"Piezas Para Bicicleta: Llantas, Neumáticos, Rines, Manzanas, Cadenas, Cambios, Piñones, Guallas, Sillines, Candados Y Cable Candado, Luces, Etc.",123.14,0.64,9.0,12.34,0.0,0.0,0.0,,,,,,,,,,,,
07219900,Otras Piezas De Repuesto Para Vehículo,109.66,0.42,2.76,3.55,0.0,0.0,0.01,,,,,,,,,,,,
07220400,"Aditivos, Valvulinas, Líquido Para Frenos, Refrigerantes, Agua Para Batería, Etc.",110.88,0.35,3.29,6.2,0.0,0.0,0.0,,,,,,,,,,,,
07220500,Combustibles para vehículos,95.76,0.0,7.05,6.86,0.0,0.17,0.17,,,,,,,,,,,,
07230100,"Mantenimiento Y Reparaciones Efectuadas En El Taller: Engrase, Sincronización, Revisiones Técnicas, Instalaciones De Partes Y Accesorios, Balanceo De Ruedas, Despinchada, Lavado Y Polichado, Servicios De Grúa, Etc.",106.73,0.45,2.63,2.94,0.0,0.01,0.01,,,,,,,,,,,,
07230200,Compra Y Cambio De Aceite,112.7,0.55,3.67,5.25,0.0,0.01,0.01,,,,,,,,,,,,
07230300,Servicios De Latonería Y Pintura,106.07,0.12,0.62,0.49,0.0,0.0,0.0,,,,,,,,,,,,
07240100,Parqueaderos,107.69,0.44,1.79,2.01,0.0,0.01,0.01,,,,,,,,,,,,
07240200,Peajes,109.13,0.0,1.46,1.46,0.0,0.0,0.0,,,,,,,,,,,,
07240300,"Gastos Reglamentarios Relacionados Con La Propiedad, Manejo Y Alquiler De Vehículos",115.6,0.0,3.62,3.79,0.0,0.0,0.0,,,,,,,,,,,,
07330100,Transporte De Pasajeros Y Equipaje En Avión (Incluye Pagos Por Exceso De Equipaje),95.35,2.31,-1.15,-0.45,0.0,0.0,0.0,,,,,,,,,,,,
07371000,Transporte urbano  (incluye tren y metro),111.63,0.55,2.56,3.35,0.03,0.12,0.16,,,,,,,,,,,,
07372000,"Transporte intermunicipal, interveredal e interIPC",130.08,-3.13,-6.67,32.79,-0.01,-0.03,0.1,,,,,,,,,,,,
07373000,Transporte escolar,113.38,0.0,1.72,1.76,0.0,0.01,0.01,,,,,,,,,,,,
08210200,"Equipos de telefonía móvil, similares y reparación",71.15,-2.79,-12.34,-16.19,-0.01,-0.04,-0.05,,,,,,,,,,,,
08310400,Servicios de comunicación fija y móvil y provisión a internet,99.02,0.0,-5.36,-2.65,0.0,-0.21,-0.1,,,,,,,,,,,,
09110100,"Equipo Para La Recepción, Grabación Y Reproducción De Sonido Únicamente",94.16,0.37,2.96,-1.88,0.0,0.0,0.0,,,,,,,,,,,,
09110200,"Equipo Para La Grabación, Recepción Y Reproducción  De Imagen Y Sonido",98.02,0.73,15.37,8.8,0.0,0.03,0.02,,,,,,,,,,,,
09130100,Aparatos De Procesamiento De Información Y Hardware,88.14,-1.46,-5.17,-7.13,0.0,-0.01,-0.01,,,,,,,,,,,,
09310200,Juegos Y Juguetes Infantiles,106.42,-0.16,4.01,4.23,0.0,0.0,0.01,,,,,,,,,,,,
09310300,"Artículos, Adornos Y Prendas De Vestir Para Fiestas",104.71,0.5,1.82,2.54,0.0,0.0,0.0,,,,,,,,,,,,
09330200,"Plantas Naturales: Ramos De Flores, Matas, Arbustos",110.35,0.22,2.31,4.43,0.0,0.0,0.0,,,,,,,,,,,,
09340200,Alimentos Para Animales Domésticos Y Mascotas,114.53,0.18,1.09,3.36,0.0,0.0,0.01,,,,,,,,,,,,
09340300,"Productos  Para Animales Domésticos Y Mascotas, Productos De Veterinaria, Artículos Para El Cuidado E Higiene (Shampoo, Jabón, Desodorantes) Y Accesorios Para Mascotas (Collares, Perrera, Jaula, Acuarios Y Otros)",107.1,-0.03,3.32,3.66,0.0,0.0,0.0,,,,,,,,,,,,
09350100,"Servicios De Veterinaria Y De Otro Tipo Para Animales Domésticos: Cuidado, Salón De Belleza, Alojamiento, Entrenamiento, Paseadores De Perros Y Colegios Para Mascotas Etc.",115.25,0.66,4.54,5.32,0.0,0.01,0.01,,,,,,,,,,,,
09410100,Servicios Recreativos,95.59,-0.41,0.38,-7.88,0.0,0.0,-0.02,,,,,,,,,,,,
09410200,Servicios Prestados Por Escenarios Deportivos,103.34,0.07,0.53,2.11,0.0,0.0,0.0,,,,,,,,,,,,
09420100,Cines Y Teatros,115.99,0.01,3.44,3.7,0.0,0.01,0.01,,,,,,,,,,,,
09420600,Suscripción y servicio de televisión por redes y cable ,107.22,0.0,0.03,-0.14,0.0,0.0,0.0,,,,,,,,,,,,
09510100,Libros Y Lista De Útiles Escolares Completa,103.29,-0.3,0.63,0.99,0.0,0.0,0.0,,,,,,,,,,,,
09510200,"Libros de texto: textos guías para clase (incluye libros de literatura, poesía, etc., requeridos en clase)",107.64,0.0,0.54,0.73,0.0,0.0,0.0,,,,,,,,,,,,
09520400,Compra de periódicos,107.21,0.0,2.46,2.97,0.0,0.0,0.0,,,,,,,,,,,,
09530100,Material Impreso Diverso,100.6,0.0,-0.03,0.03,0.0,0.0,0.0,,,,,,,,,,,,
09540100,"Artículos De Papelería: Cuadernos, Agendas, Papel Suelto Y En Resmas",104.19,0.58,2.52,2.49,0.0,0.0,0.0,,,,,,,,,,,,
09540200,Artículos Para Escribir,109.75,0.54,4.3,5.58,0.0,0.01,0.01,,,,,,,,,,,,
09540300,Artículos Para Pintura Y Dibujo,105.61,0.44,3.12,4.02,0.0,0.0,0.0,,,,,,,,,,,,
09610300,"Paquetes turísticos completos, incluye paquetes de viajes de excursión realizados durante un día (sin pernoctar)",98.51,0.97,-8.65,-3.94,0.0,-0.05,-0.02,,,,,,,,,,,,
10110400,Educación preescolar y básica primaria,111.67,0.0,5.14,-0.02,0.0,0.08,0.0,,,,,,,,,,,,
10210100,Educación Secundaria,113.69,0.0,3.8,1.83,0.0,0.04,0.02,,,,,,,,,,,,
10410100,"Inscripciones y matrículas en carreras técnicas, tecnológicas y universitarias",87.04,2.29,7.13,-13.41,0.02,0.07,-0.17,,,,,,,,,,,,
10410200,"Inscripciones y matrículas en postgrados (especialización, maestría, doctorado)",108.12,1.03,11.3,5.3,0.0,0.03,0.01,,,,,,,,,,,,
10419900,Otros gastos en educación superior,102.47,-2.07,2.41,0.43,0.0,0.0,0.0,,,,,,,,,,,,
10510100,Cursos de educación no formal,102.92,0.14,1.84,-2.39,0.0,0.0,-0.01,,,,,,,,,,,,
10510400,"Diplomados, educación continuada, preicfes, preuniversitarios",115.31,6.91,14.29,15.56,0.0,0.0,0.0,,,,,,,,,,,,
10510800,Pagos por asesorías de tareas y clases dictadas por particulares,108.52,0.0,2.0,2.01,0.0,0.0,0.0,,,,,,,,,,,,
11110100,"Comidas en establecimientos de servicio a la mesa y autoservicio,  medios de transporte, máquinas expendedoras, puestos móviles, y lugares de esparcimiento; se incluyen también las  contratadas por encargo, para llevar y por servicio a domicilio",115.56,1.03,6.42,8.12,0.07,0.41,0.52,,,,,,,,,,,,
11110200,"Bebidas calientes : tinto, café con leche, chocolate, té, bebida achocolatada caliente, leche, agua de panela, agua aromática, avena caliente y similares  para consumo inmediato, en establecimientos de servicio a la mesa y autoservicio.",111.03,0.85,5.61,7.18,0.0,0.01,0.02,,,,,,,,,,,,
11110300,"Gaseosa Y Otros Refrescos  En Establecimientos De Servicio A La Mesa Y Autoservicio,  Medios De Transporte, Maquinas Expendedoras, Puestos Moviles, Y Lugares De Esparcimiento; Se Incluyen Tambien Las Adquiriudas Para Llevar Y Servicio A Domicilio",112.61,0.81,3.71,4.58,0.0,0.01,0.01,,,,,,,,,,,,
11110400,"Comidas preparadas fuera del hogar para consumo inmediato, en establecimientos de servicio a la mesa y autoservicio,  puestos móviles, lugares de esparcimiento, para llevar y por servicio a domicilio",112.55,1.15,5.24,6.48,0.02,0.1,0.13,,,,,,,,,,,,
11110700,"Gastos en discotecas, bares, griles, tabernas, fondas y tiendas dentro y  al aire libre (comida, bebidas, cover)",107.67,0.21,0.52,1.26,0.0,0.0,0.01,,,,,,,,,,,,
11120100,Pago Por Alimentación En Comedores,113.39,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
11210100,"Servicios de alojamiento en hoteles, pensiones, posadas, hostales y moteles; alojamiento en centros de vacaciones y por motivo de enseñanza: internados",92.0,0.32,-2.82,-7.07,0.0,-0.01,-0.02,,,,,,,,,,,,
12110100,Servicios Prestados En Salones De Peluquería Y Establecimientos De Cuidado Personal,109.23,0.59,2.98,3.79,0.0,0.02,0.03,,,,,,,,,,,,
12120100,Aparatos Eléctricos Para El Cuidado Personal Y Su Reparación,108.83,0.43,8.36,8.16,0.0,0.0,0.0,,,,,,,,,,,,
12130100,Artículos Para El Cuidado Y La Atención Personal,107.42,0.01,2.12,2.61,0.0,0.0,0.0,,,,,,,,,,,,
12130200,Artículos Para Higiene Corporal,106.97,0.14,2.5,2.01,0.0,0.04,0.03,,,,,,,,,,,,
12130300,Artículos Para La Higiene Oral,107.39,-0.07,1.63,2.49,0.0,0.01,0.01,,,,,,,,,,,,
12130400,Productos De Belleza,105.36,-0.41,0.85,1.46,0.0,0.0,0.01,,,,,,,,,,,,
12139900,Otros Productos Para El Aseo Personal,107.3,0.8,3.13,3.22,0.01,0.03,0.03,,,,,,,,,,,,
12310100,"Artículos En Oro,  Plata Y Piedras Preciosas Y Su Reparación",155.47,0.84,4.19,14.91,0.0,0.0,0.01,,,,,,,,,,,,
12310200,"Relojes, Cronómetros, Termómetros, Barómetros Y Su Reparación",109.2,0.59,1.37,4.93,0.0,0.0,0.0,,,,,,,,,,,,
12310300,Artículos De Fantasía Y Su Reparación,103.31,-2.93,0.36,0.64,0.0,0.0,0.0,,,,,,,,,,,,
12320100,Artículos De Viaje Y Otros Artículos Para El Transporte De Efectos Personales,102.16,0.62,2.87,3.55,0.0,0.0,0.0,,,,,,,,,,,,
12320200,Artículos Para Bebés Y Su Reparación,103.65,0.31,1.35,4.18,0.0,0.0,0.0,,,,,,,,,,,,
12320400,"Artículos personales varios como: gafas de sol, lentes de contacto cosméticos, bastones, paraguas y sombrillas, abanicos, llaveros, etc.",102.25,0.02,3.32,2.0,0.0,0.0,0.0,,,,,,,,,,,,
12410100,Servicios de protección social dentro y fuera del hogar,101.17,-0.62,-1.14,-0.95,0.0,0.0,0.0,,,,,,,,,,,,
12410200,"Guarderías, salacunas, cuidado de niños fuera del hogar y servicios de adopción",111.86,0.27,1.17,0.77,0.0,0.0,0.0,,,,,,,,,,,,
12410300,Cuotas moderadoras a EPS,116.6,0.0,3.34,3.34,0.0,0.0,0.0,,,,,,,,,,,,
12530100,"Seguros médicos, de accidentes y medicina prepagada",117.45,0.0,4.32,4.33,0.0,0.01,0.01,,,,,,,,,,,,
12540100,Seguros De Vehículos Y Otros Relacionados Con El Transporte,96.78,0.33,6.57,10.0,0.0,0.01,0.01,,,,,,,,,,,,
12620400,Servicios auxiliares y  financieros prestados a cambio de una comisión explicita,110.35,0.0,2.71,2.86,0.0,0.0,0.0,,,,,,,,,,,,
12710500,"Certificados, documentos administrativos y pago de honorarios",107.26,0.0,1.61,1.61,0.0,0.0,0.0,,,,,,,,,,,,
12719900,Otros pagos por servicios,111.96,1.06,3.93,6.08,0.0,0.0,0.0,,,,,,,,,,,,
01110100,Arroz,105.7,0.61,-14.38,-14.38,0.01,-0.16,-0.16,,,,,,,,,,,,
01110200,Pastas Alimenticias,120.21,1.1,8.32,8.32,0.0,0.01,0.01,,,,,,,,,,,,
01110300,Avena Y Sus Derivados,111.6,0.5,9.43,9.43,0.0,0.0,0.0,,,,,,,,,,,,
01110500,Trigo Y Sus Derivados,123.13,3.79,14.96,14.96,0.0,0.0,0.0,,,,,,,,,,,,
01110600,Maíz Y Sus Derivados,124.16,0.5,10.26,10.26,0.0,0.01,0.01,,,,,,,,,,,,
01110800,Pan,118.98,2.31,11.34,11.34,0.02,0.08,0.08,,,,,,,,,,,,
01119800,"Otras Harinas, Cereales Y Almidones",115.04,2.02,8.09,8.09,0.01,0.02,0.02,,,,,,,,,,,,
01119900,Otros Productos De Panadería,113.12,1.78,9.67,9.67,0.0,0.03,0.03,,,,,,,,,,,,
01120100,Carne De Res Y Derivados,144.94,2.69,33.03,33.03,0.06,0.64,0.64,,,,,,,,,,,,
01120200,Carne De Cerdo Y Derivados,140.31,1.67,23.57,23.57,0.01,0.12,0.12,,,,,,,,,,,,
01120300,Carne De Aves,136.65,1.19,26.35,26.35,0.02,0.33,0.33,,,,,,,,,,,,
01120500,"Carnes Preparadas, Charcutería Y Otros Productos Conteniendo Carne",118.12,0.2,8.92,8.92,0.0,0.04,0.04,,,,,,,,,,,,
01130300,Productos de rio y mar (incluye pescados y camarones frescos o congelados y pescado enlatado como sardinas y atún),123.44,0.52,8.06,8.06,0.0,0.05,0.05,,,,,,,,,,,,
01140100,Leche,125.1,2.33,12.79,12.79,0.03,0.14,0.14,,,,,,,,,,,,
01140200,Quesos Y Productos Afines,123.63,3.24,12.97,12.97,0.02,0.06,0.06,,,,,,,,,,,,
01140500,Huevos,129.63,4.03,18.36,18.36,0.03,0.13,0.13,,,,,,,,,,,,
01149900,Otros Derivados De La Leche,120.6,1.4,10.64,10.64,0.0,0.03,0.03,,,,,,,,,,,,
01150100,Aceites Comestibles,170.5,2.57,47.98,47.98,0.02,0.24,0.24,,,,,,,,,,,,
01150200,Mantequilla De Vaca,134.04,1.51,12.0,12.0,0.0,0.01,0.01,,,,,,,,,,,,
01150500,Margarinas y grasas animales y vegetales,119.72,0.9,11.21,11.21,0.0,0.0,0.0,,,,,,,,,,,,
01160200,Frutas Congeladas O En Pulpa,108.53,0.04,6.26,6.26,0.0,0.0,0.0,,,,,,,,,,,,
01160300,"Frutos Secos Y Nueces, Cáscaras De Frutas Y Semillas Comestibles",111.82,0.25,3.26,3.26,0.0,0.0,0.0,,,,,,,,,,,,
01160500,Naranjas,139.74,0.87,19.17,19.17,0.0,0.01,0.01,,,,,,,,,,,,
01160600,Bananos,129.83,1.6,1.27,1.27,0.0,0.0,0.0,,,,,,,,,,,,
01160700,Tomate de árbol,128.94,-3.11,23.66,23.66,0.0,0.02,0.02,,,,,,,,,,,,
